,Date,Open,High,Low,Close,Adj Close,Volume
2692,2010-08-12,256.0,263.97,254.97,263.12,196.6162,5976525.0
2691,2010-08-11,258.98,260.3,255.33,257.82,192.6558,6623320.0
2690,2010-08-10,262.0,263.0,257.7,258.98,193.5226,6740840.0
2689,2010-08-09,262.86,264.36,258.8,261.96,195.7494,7863250.0
2688,2010-08-06,263.55,266.16,261.15,262.86,196.4219,3310475.0
2687,2010-08-05,266.9,268.81,262.41,263.32,196.7656,6734645.0
2686,2010-08-04,272.0,272.67,265.02,266.28,198.9775,5902855.0
2685,2010-08-03,270.15,274.32,269.06,271.2,202.6539,4953580.0
2684,2010-08-02,270.02,272.34,268.03,270.15,201.8693,4723770.0
2683,2010-07-30,272.0,273.4,267.4,268.69,200.7783,4661185.0
2682,2010-07-29,270.0,275.0,268.51,273.12,204.0887,7545020.0
2681,2010-07-28,276.8,276.8,268.2,269.99,201.7497,7000240.0
2680,2010-07-27,277.4,279.19,273.6,274.89,205.4113,8134080.0
2679,2010-07-26,278.0,279.35,275.0,277.17,207.115,5565950.0
2678,2010-07-23,273.0,279.0,273.0,277.99,207.7278,12190455.0
2677,2010-07-22,268.05,273.56,267.0,271.36,202.7735,7460620.0
2676,2010-07-21,274.2,275.0,267.36,269.43,201.3313,5821275.0
2675,2010-07-20,273.05,277.8,271.7,273.79,204.5893,8051265.0
2674,2010-07-19,271.0,273.4,268.67,272.16,203.3713,7309745.0
2673,2010-07-16,272.0,273.78,267.48,271.43,202.8258,11515560.0
2672,2010-07-15,270.0,271.1,263.12,270.06,201.8021,15944265.0
2671,2010-07-14,261.6,265.19,260.82,262.89,196.4443,8475475.0
2670,2010-07-13,257.7,260.78,254.63,259.94,194.2399,3804700.0
2669,2010-07-12,255.45,258.96,253.11,257.66,192.5362,4312175.0
2668,2010-07-09,249.91,255.57,249.79,254.62,190.2646,5484015.0
2667,2010-07-08,252.0,252.07,247.76,248.31,185.5494,4591380.0
2666,2010-07-07,252.4,252.4,245.92,247.41,184.8769,4321410.0
2665,2010-07-06,248.0,251.78,247.2,250.66,187.3054,4386780.0
2664,2010-07-05,247.22,249.0,245.09,247.19,184.7125,2097975.0
2663,2010-07-02,247.0,249.6,246.42,247.44,184.8993,2428120.0
2662,2010-07-01,248.4,248.4,243.01,246.73,184.3687,5839670.0
2661,2010-06-30,245.0,249.19,244.42,248.48,185.6765,7153910.0
2660,2010-06-29,251.02,251.82,246.8,248.13,185.4149,5399395.0
2659,2010-06-28,250.2,253.26,248.4,252.39,188.5982,3983065.0
2658,2010-06-25,252.2,255.53,247.48,249.82,186.6778,6537805.0
2657,2010-06-24,248.06,253.7,248.06,252.64,188.785,9207320.0
2656,2010-06-23,245.06,251.3,245.06,249.88,186.7226,5381525.0
2655,2010-06-22,248.02,251.58,246.25,247.13,184.6677,4845490.0
2654,2010-06-21,244.0,250.42,244.0,249.46,186.4088,7028360.0
2653,2010-06-18,243.0,245.55,240.46,242.3,181.0584,12770945.0
2652,2010-06-17,244.0,244.6,238.39,243.0,181.5815,11126405.0
2651,2010-06-16,250.0,250.0,243.02,244.12,182.4184,6787285.0
2650,2010-06-15,248.82,251.3,246.04,249.05,186.1024,3309380.0
2649,2010-06-14,250.2,252.4,248.05,251.3,187.7837,3069890.0
2648,2010-06-11,250.4,252.03,247.65,249.16,186.1846,7028035.0
2647,2010-06-10,247.93,250.0,244.05,249.6,186.5134,6817990.0
2646,2010-06-09,244.98,250.78,244.98,247.93,185.2655,7812710.0
2645,2010-06-08,242.88,248.52,242.88,245.24,183.2554,8407510.0
2644,2010-06-07,243.72,245.0,239.2,242.96,181.5516,7122970.0
2643,2010-06-04,248.0,251.6,248.0,249.09,186.1322,7272295.0
2642,2010-06-03,242.2,249.6,242.2,248.46,185.6615,7414595.0
2641,2010-06-02,239.0,241.39,233.7,240.23,179.5116,6537050.0
2640,2010-06-01,247.0,247.6,235.4,236.34,176.6048,8930410.0
2639,2010-05-31,243.16,247.6,242.02,246.47,184.1745,4662770.0
2638,2010-05-28,245.0,247.6,241.16,245.07,183.1283,7747100.0
2637,2010-05-27,231.4,244.4,229.43,243.16,181.7011,13507560.0
2636,2010-05-26,234.0,238.4,230.01,231.38,172.8985,14306915.0
2635,2010-05-25,237.56,237.8,231.0,232.78,173.9446,7723085.0
2634,2010-05-24,243.13,248.0,238.06,239.67,179.0932,5085955.0
2633,2010-05-21,236.15,244.6,234.59,243.13,181.6787,8823435.0
2632,2010-05-20,241.2,245.6,236.45,241.59,180.5279,11543770.0
2631,2010-05-19,248.6,248.8,238.67,241.01,171.1275,11986965.0
2630,2010-05-18,252.44,253.94,249.26,250.94,178.1782,16597995.0
2629,2010-05-17,254.0,255.42,246.1,252.44,179.2433,16886290.0
2628,2010-05-14,261.6,262.56,256.0,259.15,184.0077,18998125.0
2627,2010-05-13,259.0,264.0,258.6,262.31,186.2514,9973175.0
2626,2010-05-12,246.26,259.6,246.26,257.98,183.1769,9068370.0
2625,2010-05-11,249.8,255.78,248.85,251.87,178.8386,9079200.0
2624,2010-05-10,240.4,251.78,240.4,249.89,177.4327,7993775.0
2623,2010-05-07,241.04,244.0,236.44,238.23,169.1536,9055115.0
2622,2010-05-06,244.8,250.56,244.0,246.79,175.2316,4212245.0
2621,2010-05-05,243.32,250.32,243.28,248.26,176.2753,6726505.0
2620,2010-05-04,252.42,258.18,248.85,249.89,177.4327,8337075.0
2619,2010-05-03,253.6,256.59,250.4,252.1,179.0019,2338320.0
2618,2010-04-30,257.2,257.2,252.62,254.0,180.351,5560430.0
2617,2010-04-29,251.77,256.98,251.77,254.82,180.9332,13210430.0
2616,2010-04-28,253.0,253.99,249.25,250.82,178.093,6100705.0
2615,2010-04-27,254.6,257.0,251.44,255.31,181.2811,7134950.0
2614,2010-04-26,248.0,257.4,247.59,255.92,181.7143,16826845.0
2613,2010-04-23,244.9,248.0,244.32,247.18,175.5085,5720055.0
2612,2010-04-22,244.24,248.4,244.22,244.99,173.9535,13803410.0
2611,2010-04-21,239.0,250.4,239.0,247.48,175.7215,26047175.0
2610,2010-04-20,232.0,239.0,232.0,237.4,168.5642,8998350.0
2609,2010-04-19,228.0,232.8,225.64,231.86,164.6306,6129665.0
2608,2010-04-16,229.23,231.94,226.28,229.68,163.0827,5622710.0
2607,2010-04-15,233.0,234.59,228.4,229.66,163.0685,7152780.0
2606,2010-04-13,236.0,236.0,230.61,231.52,164.3892,4825870.0
2605,2010-04-12,236.26,237.68,233.03,235.38,167.1299,7172525.0
2604,2010-04-09,232.0,239.97,231.5,236.69,168.0601,12797095.0
2603,2010-04-08,231.39,233.1,230.0,231.35,164.2685,6740765.0
2602,2010-04-07,236.4,238.63,229.66,232.86,165.3406,18454375.0
2601,2010-04-06,236.0,236.78,233.2,234.91,166.7962,4302480.0
2600,2010-04-05,235.44,236.6,231.6,235.42,167.1583,4195040.0
2599,2010-04-01,233.6,236.84,233.6,234.71,166.6542,3816315.0
2598,2010-03-31,234.4,236.94,232.38,233.65,165.9016,3538230.0
2597,2010-03-30,239.79,242.4,233.93,234.62,166.5903,5330135.0
2596,2010-03-29,239.4,243.0,237.0,239.79,170.2613,6028530.0
2595,2010-03-26,231.02,239.59,230.3,238.65,169.4518,9027285.0
2594,2010-03-25,230.42,233.04,229.36,230.96,163.9916,7565780.0
2593,2010-03-23,230.7,234.38,230.4,232.39,165.0069,6263015.0
2592,2010-03-22,220.0,230.47,220.0,229.3,162.8129,5492690.0
2591,2010-03-19,234.4,234.4,230.31,231.2,164.162,6133220.0
2590,2010-03-18,229.06,234.4,228.82,232.76,165.2697,7689270.0
2589,2010-03-17,231.0,231.49,227.81,229.84,163.1963,12125165.0
2588,2010-03-16,227.8,229.78,226.5,228.98,162.5857,6725940.0
2587,2010-03-15,225.72,230.86,225.72,228.54,162.2733,4507825.0
2586,2010-03-12,230.2,232.32,228.31,230.21,163.459,9742385.0
2585,2010-03-11,225.48,230.98,225.48,230.27,163.5016,9045940.0
2584,2010-03-10,223.53,227.0,223.4,226.3,160.6828,6196885.0
2583,2010-03-09,209.0,226.68,209.0,223.53,158.7159,4524955.0
2582,2010-03-08,228.85,228.85,221.42,225.86,160.3703,15896925.0
2581,2010-03-05,225.0,227.9,220.08,220.67,156.6852,13164750.0
2580,2010-03-04,230.0,230.49,222.5,224.33,159.284,11118615.0
2579,2010-03-03,232.8,234.99,228.16,229.78,163.1537,11365680.0
2578,2010-03-02,226.2,235.0,226.0,231.0,164.02,14963530.0
2577,2010-02-26,220.8,227.4,217.0,224.9,159.6887,8116780.0
2576,2010-02-25,219.22,220.59,216.31,219.25,155.677,7738815.0
2575,2010-02-24,219.0,222.19,213.01,218.76,155.329,8601590.0
2574,2010-02-23,220.0,225.96,217.74,219.63,155.9468,11249705.0
2573,2010-02-22,220.7,223.0,216.25,221.49,157.2675,8715490.0
2572,2010-02-19,214.4,220.45,214.2,218.9,155.4284,13856280.0
2571,2010-02-18,213.4,223.26,213.11,219.7,155.9965,24856930.0
2570,2010-02-17,206.8,214.77,206.4,213.46,151.5658,11366410.0
2569,2010-02-16,206.4,208.34,203.67,205.23,145.7222,6636255.0
2568,2010-02-15,206.6,208.9,202.0,205.77,146.1056,4549330.0
2567,2010-02-11,206.0,208.98,205.68,206.64,146.7233,4078795.0
2566,2010-02-10,208.8,209.1,204.02,204.93,145.5091,8286355.0
2565,2010-02-09,205.0,211.4,202.64,207.71,147.4831,9225825.0
2564,2010-02-08,205.0,208.34,200.2,204.54,145.2322,7426465.0
2563,2010-02-06,0.0,0.0,0.0,0.0,0.0,0.0
2562,2010-02-05,206.74,207.6,199.02,205.14,145.6582,12212410.0
2561,2010-02-04,211.98,213.79,209.0,209.69,148.8889,6585835.0
2560,2010-02-03,209.11,215.4,204.81,214.2,152.0912,13260715.0
2559,2010-02-02,213.04,216.4,206.05,207.46,147.3056,8883385.0
2558,2010-02-01,205.2,214.4,201.0,212.51,150.8913,10680450.0
2557,2010-01-29,201.99,209.0,197.64,205.14,145.6582,15392485.0
2556,2010-01-28,195.6,206.0,195.6,203.76,144.6784,14347760.0
2555,2010-01-27,200.62,201.93,193.03,194.55,138.1389,12127575.0
2554,2010-01-25,205.2,205.93,201.03,203.74,144.6642,5243060.0
2553,2010-01-22,209.0,211.58,205.0,206.33,146.5032,7275735.0
2552,2010-01-21,217.0,218.2,210.0,212.25,150.7067,7313095.0
2551,2010-01-20,221.4,223.77,216.04,216.75,153.9018,6584845.0
2550,2010-01-19,235.54,235.54,218.62,221.15,157.026,8069485.0
2549,2010-01-18,214.0,222.6,212.14,221.53,157.2959,10033600.0
2548,2010-01-15,216.0,218.68,213.04,215.56,153.0569,16362695.0
2547,2010-01-14,208.96,215.8,208.38,213.22,151.3954,10746410.0
2546,2010-01-13,208.3,209.77,205.31,208.06,147.7316,10503700.0
2545,2010-01-12,209.6,215.0,206.2,209.86,149.0097,14351905.0
2544,2010-01-11,203.8,210.6,203.02,209.88,149.0239,10096505.0
2543,2010-01-08,200.6,203.98,199.27,203.19,144.2737,7931425.0
2542,2010-01-07,199.29,201.2,197.82,200.57,142.4133,4964525.0
2541,2010-01-06,204.0,205.74,198.51,199.16,141.4122,5953585.0
2540,2010-01-05,199.6,204.0,199.14,202.56,143.8263,7629380.0
2539,2010-01-04,198.78,199.99,197.62,198.42,140.8867,4371510.0
2538,2009-12-31,197.0,198.7,195.62,197.84,140.4749,6235040.0
2537,2009-12-30,196.95,197.4,194.02,196.28,139.3673,5058270.0
2536,2009-12-29,198.37,199.57,196.45,196.95,139.843,3554785.0
2535,2009-12-24,196.8,198.37,195.04,197.47,140.2122,5123925.0
2534,2009-12-23,194.2,197.0,193.36,196.48,139.5093,6607675.0
2533,2009-12-22,191.0,194.69,191.0,194.04,137.7768,8248355.0
2532,2009-12-21,187.8,192.0,185.2,190.86,135.5188,8562675.0
2531,2009-12-18,188.0,190.7,185.71,186.86,132.6787,7655975.0
2530,2009-12-17,186.42,189.8,183.16,188.35,133.7366,15020595.0
2529,2009-12-16,191.4,191.4,186.38,187.45,133.0976,14981050.0
2528,2009-12-15,197.9,200.22,190.8,191.94,136.2857,9679880.0
2527,2009-12-14,200.6,202.6,197.9,198.93,141.2489,5540770.0
2526,2009-12-11,205.2,206.63,199.57,200.75,142.5412,5799610.0
2525,2009-12-10,202.98,206.0,200.32,204.27,145.0405,6852780.0
2524,2009-12-09,203.0,206.49,201.98,203.17,144.2595,5265440.0
2523,2009-12-08,201.8,209.48,200.0,207.94,147.6464,8824885.0
2522,2009-12-07,206.0,207.38,200.66,201.81,143.2938,4812455.0
2521,2009-12-04,207.0,208.96,204.0,205.41,145.85,5019750.0
2520,2009-12-03,210.9,212.8,207.4,209.92,149.0523,5644490.0
2519,2009-12-02,208.2,210.56,206.49,209.49,148.7469,8068555.0
2518,2009-12-01,202.0,208.0,201.1,207.37,147.2417,8371170.0
2517,2009-11-30,197.0,202.21,196.8,199.88,141.9234,7341520.0
2516,2009-11-27,196.0,198.0,187.4,194.24,137.9188,9159750.0
2515,2009-11-26,203.4,207.59,198.41,199.47,141.6323,13558880.0
2514,2009-11-25,200.0,204.4,199.31,203.33,144.3731,11950580.0
2513,2009-11-24,201.6,201.6,196.21,200.02,142.0228,5970380.0
2512,2009-11-23,198.0,201.5,198.0,199.88,141.9234,5518350.0
2511,2009-11-20,196.2,199.8,191.02,198.41,140.8797,9253395.0
2510,2009-11-19,198.8,201.0,195.6,197.31,140.0986,5850460.0
2509,2009-11-18,199.0,201.0,198.75,199.83,141.8879,5088005.0
2508,2009-11-17,205.0,205.0,197.0,200.44,142.321,6582910.0
2507,2009-11-16,200.2,202.38,199.1,200.25,142.1861,8831355.0
2506,2009-11-13,195.84,200.4,194.11,199.22,141.4548,12226205.0
2505,2009-11-12,201.4,201.79,194.4,196.02,139.1826,14094455.0
2504,2009-11-11,198.48,202.0,197.0,201.04,142.7471,8065490.0
2503,2009-11-10,204.8,205.6,197.76,199.28,141.4974,12050590.0
2502,2009-11-09,183.1,201.0,183.1,199.6,141.7246,19860525.0
2501,2009-11-06,184.2,189.74,184.2,187.58,133.1899,9430750.0
2500,2009-11-05,185.0,186.98,178.05,183.22,130.0941,11040040.0
2499,2009-11-04,180.24,185.6,179.02,184.82,131.2302,9460765.0
2498,2009-11-03,181.4,183.99,177.52,178.8,126.9557,11643330.0
2497,2009-10-30,185.0,191.36,180.2,181.48,128.8586,10901980.0
2496,2009-10-29,185.0,186.98,179.99,181.53,128.8941,17635290.0
2495,2009-10-28,189.67,193.0,184.8,185.62,131.7982,15208850.0
2494,2009-10-27,191.0,197.46,185.0,190.46,135.2348,18034350.0
2493,2009-10-26,199.6,199.6,192.77,193.58,137.4502,4460990.0
2492,2009-10-23,200.0,200.0,194.49,198.81,141.1637,8304025.0
2491,2009-10-22,194.6,197.38,192.0,193.23,137.2016,6598435.0
2490,2009-10-21,197.6,199.8,194.57,195.41,138.7495,8743615.0
2489,2009-10-20,204.0,205.33,197.54,198.86,141.1992,9070415.0
2488,2009-10-16,202.4,204.18,199.0,201.3,142.9317,14230400.0
2487,2009-10-15,208.32,208.32,199.6,201.2,142.8607,10499780.0
2486,2009-10-14,206.0,208.4,200.5,206.48,146.6097,11479920.0
2485,2009-10-13,202.5,202.5,202.5,202.5,143.7838,0.0
2484,2009-10-12,200.74,204.48,199.34,202.69,143.9187,12621535.0
2483,2009-10-09,204.0,205.6,196.5,199.29,141.5045,14735620.0
2482,2009-10-08,197.58,204.8,195.1,201.97,143.4074,17050240.0
2481,2009-10-07,202.0,202.61,195.03,196.13,139.2608,12198310.0
2480,2009-10-06,195.0,200.8,191.59,199.77,141.8453,12104735.0
2479,2009-10-05,200.0,201.4,192.67,193.82,137.6206,13516780.0
2478,2009-10-01,195.99,203.58,195.03,201.86,143.3293,24119990.0
2477,2009-09-30,187.0,199.28,185.8,197.03,139.8998,45237550.0
2476,2009-09-29,184.0,185.94,183.2,185.26,131.5426,10005945.0
2475,2009-09-25,183.0,185.48,182.02,182.96,129.9095,7096995.0
2474,2009-09-24,183.0,185.03,180.81,183.95,130.6124,8509565.0
2473,2009-09-23,182.96,186.0,182.6,184.0,130.648,16761900.0
2472,2009-09-22,185.38,185.38,181.4,181.99,129.2207,5788485.0
2471,2009-09-18,182.98,184.81,178.8,182.77,129.7746,17216935.0
2470,2009-09-17,183.6,185.48,181.8,182.37,129.4906,8664500.0
2469,2009-09-16,183.6,184.16,180.91,181.53,128.8941,6108145.0
2468,2009-09-15,180.0,183.2,179.82,181.93,129.1781,7985400.0
2467,2009-09-14,180.2,181.7,178.01,179.13,127.19,6935840.0
2466,2009-09-11,182.2,183.69,178.07,180.58,128.2196,8573030.0
2465,2009-09-10,183.33,186.5,180.41,181.86,129.1284,9966200.0
2464,2009-09-09,181.05,184.3,180.56,183.07,129.9876,7107510.0
2463,2009-09-08,188.0,188.94,180.24,181.05,128.5533,10767135.0
2462,2009-09-07,182.4,187.0,182.4,186.52,132.4373,9136040.0
2461,2009-09-04,179.2,181.96,178.0,181.45,128.8373,5533910.0
2460,2009-09-03,179.25,181.96,176.47,177.72,126.1889,6336430.0
2459,2009-09-02,176.4,180.92,176.2,177.84,126.2741,5921300.0
2458,2009-09-01,182.8,184.8,176.4,178.54,126.7711,8174465.0
2457,2009-08-31,181.4,182.6,179.0,181.06,128.5604,7340140.0
2456,2009-08-28,183.1,185.36,180.33,183.77,130.4846,7175650.0
2455,2009-08-27,184.01,187.78,183.0,184.55,131.0385,9633505.0
2454,2009-08-26,183.79,187.2,183.5,186.64,132.5224,11168425.0
2453,2009-08-25,181.18,184.39,178.71,183.3,130.1509,12068115.0
2452,2009-08-24,178.6,182.6,178.4,181.94,129.1853,11827765.0
2451,2009-08-21,168.96,177.34,166.65,176.49,125.3155,17649365.0
2450,2009-08-20,165.3,169.8,163.93,169.07,120.047,11182475.0
2449,2009-08-19,167.0,167.4,161.71,164.18,116.5749,12269460.0
2448,2009-08-18,165.0,168.8,163.68,166.22,118.0234,12173770.0
2447,2009-08-17,170.4,172.8,164.82,165.61,117.5902,11611480.0
2446,2009-08-14,176.0,176.0,171.02,174.02,123.5617,8622910.0
2445,2009-08-13,175.0,177.8,173.42,175.47,124.5913,15509915.0
2444,2009-08-12,170.0,175.2,167.87,174.08,123.6043,15520775.0
2443,2009-08-11,168.6,175.4,167.6,173.98,123.5333,26039820.0
2442,2009-08-10,164.8,169.94,159.38,168.66,119.7559,31452505.0
2441,2009-08-07,168.8,169.78,162.0,162.93,115.6873,17198460.0
2440,2009-08-06,170.4,173.85,167.6,169.12,120.0825,23236730.0
2439,2009-08-05,179.2,179.4,169.01,170.37,120.97,23342860.0
2438,2009-08-04,185.2,185.4,177.12,178.94,127.0551,11921345.0
2437,2009-08-03,184.1,185.82,182.39,184.35,130.8964,8999855.0
2436,2009-07-31,188.0,189.5,181.6,183.43,130.2432,11548155.0
2435,2009-07-30,183.0,186.8,179.4,184.12,130.7332,12096110.0
2434,2009-07-29,184.53,189.26,178.47,183.52,130.3071,15702450.0
2433,2009-07-28,188.2,194.88,183.06,191.32,135.8455,19645560.0
2432,2009-07-27,180.0,189.86,176.02,187.67,133.2538,17416115.0
2431,2009-07-24,178.79,181.38,176.0,178.79,126.9486,12315760.0
2430,2009-07-23,175.0,179.54,174.2,178.79,126.9486,14716965.0
2429,2009-07-22,183.74,183.74,170.41,172.14,122.2268,14935550.0
2428,2009-07-21,179.38,179.38,172.01,176.88,125.5924,14827250.0
2427,2009-07-20,183.76,183.76,163.33,177.27,125.8694,13151900.0
2426,2009-07-17,161.4,171.5,160.4,170.22,120.8636,17768720.0
2425,2009-07-16,161.67,164.0,156.8,159.73,113.4152,14861170.0
2424,2009-07-15,154.4,159.94,152.2,157.74,112.0022,20832595.0
2423,2009-07-14,155.6,157.0,149.71,152.64,108.381,27239740.0
2422,2009-07-13,143.8,154.26,141.42,151.08,107.2733,34698180.0
2421,2009-07-10,154.0,157.4,145.22,147.65,104.8379,14993220.0
2420,2009-07-09,155.27,159.4,149.02,152.99,108.6295,18816840.0
2419,2009-07-08,160.24,163.2,154.31,157.3,111.6898,18125845.0
2418,2009-07-07,159.6,165.2,159.0,163.35,115.9856,18469900.0
2417,2009-07-06,176.02,177.0,156.32,158.88,112.8117,15059295.0
2416,2009-07-03,169.42,175.2,167.48,174.67,124.0233,13096050.0
2415,2009-07-02,175.0,176.58,167.32,170.74,121.2328,14245515.0
2414,2009-07-01,167.6,175.98,166.03,173.88,123.4623,21537575.0
2413,2009-06-30,174.4,177.6,164.81,166.45,118.1867,25420550.0
2412,2009-06-29,164.0,180.0,163.64,173.51,123.1996,32608910.0
2411,2009-06-26,156.98,164.4,156.0,163.61,116.1702,15000375.0
2410,2009-06-25,156.0,158.2,153.46,155.71,110.5608,15752820.0
2409,2009-06-24,151.0,154.58,147.67,153.77,109.1833,10367460.0
2408,2009-06-23,149.98,150.96,144.68,149.87,106.4142,12273510.0
2407,2009-06-22,152.01,156.4,151.0,153.16,108.7502,16808720.0
2406,2009-06-19,148.6,152.6,144.42,151.23,107.3798,13313595.0
2405,2009-06-18,145.4,150.2,139.8,146.6,104.0923,19976485.0
2404,2009-06-17,153.0,154.56,142.61,144.32,102.4734,15788970.0
2403,2009-06-16,140.2,153.0,139.8,151.93,107.8768,16782095.0
2402,2009-06-15,139.0,147.32,137.6,143.68,102.019,18093935.0
2401,2009-06-12,147.0,148.99,139.62,140.75,99.9386,16276170.0
2400,2009-06-11,153.0,153.0,143.6,145.32,103.1835,12514795.0
2399,2009-06-10,147.2,151.54,146.2,150.5,106.8615,17477915.0
2398,2009-06-09,140.0,146.77,132.43,145.21,103.1054,14054955.0
2397,2009-06-08,148.0,148.8,138.2,139.64,99.1504,11250630.0
2396,2009-06-05,150.94,150.94,146.0,147.7,104.8734,19200860.0
2395,2009-06-04,144.0,148.0,139.6,146.97,104.355,24609075.0
2394,2009-06-03,146.04,148.2,142.0,143.4,101.8202,19962660.0
2393,2009-06-02,153.95,154.8,140.48,143.98,102.232,31624890.0
2392,2009-06-01,158.2,162.0,146.0,148.35,105.3349,24724190.0
2391,2009-05-29,158.0,162.4,154.24,155.79,110.6176,17248740.0
2390,2009-05-28,159.8,162.0,154.27,156.41,111.0578,23055335.0
2389,2009-05-27,150.38,160.28,150.38,159.55,113.2874,13082480.0
2388,2009-05-26,153.05,155.6,147.96,148.95,105.7609,10305420.0
2387,2009-05-25,153.2,155.78,150.72,154.8,109.9147,10168035.0
2386,2009-05-22,147.6,153.6,144.26,152.57,108.3313,17808785.0
2385,2009-05-21,146.8,151.5,144.02,147.24,104.5468,21361885.0
2384,2009-05-20,135.33,158.45,135.33,145.71,103.4604,20969380.0
2383,2009-05-19,161.6,163.6,150.2,152.96,108.6082,33476630.0
2382,2009-05-18,146.0,163.6,145.12,155.68,110.5395,344055.0
2381,2009-05-15,136.0,136.0,128.94,131.92,93.6689,21272620.0
2380,2009-05-14,131.8,131.8,124.7,127.51,90.5376,32466810.0
2379,2009-05-13,131.8,138.4,131.8,134.34,88.2868,30724895.0
2378,2009-05-12,126.08,135.98,123.03,133.8,87.9319,29413830.0
2377,2009-05-11,122.62,126.48,120.57,124.07,81.5374,24579045.0
2376,2009-05-08,124.6,125.39,119.06,121.45,79.8156,13939875.0
2375,2009-05-07,122.5,125.76,122.0,124.95,82.1158,13826565.0
2374,2009-05-06,127.0,127.0,118.66,121.05,79.5527,26688150.0
2373,2009-05-05,124.0,128.59,120.2,125.47,82.4575,32932980.0
2372,2009-05-04,115.0,122.4,114.42,121.87,80.0916,23971715.0
2371,2009-04-30,112.0,112.0,112.0,112.0,73.6052,0.0
2370,2009-04-29,107.2,112.76,106.96,111.46,73.2503,24840940.0
2369,2009-04-28,110.4,114.0,105.0,106.14,69.754,32536260.0
2368,2009-04-27,104.0,112.6,102.67,111.5,73.2766,33410170.0
2367,2009-04-24,101.1,107.18,100.6,105.92,69.6095,34622540.0
2366,2009-04-23,95.36,101.99,92.57,100.41,65.9883,32260005.0
2365,2009-04-22,99.8,101.98,93.31,94.43,62.0583,33008015.0
2364,2009-04-21,100.0,100.0,95.48,98.79,64.9237,47872470.0
2363,2009-04-20,103.0,105.98,99.68,101.97,67.0136,31980195.0
2362,2009-04-17,94.4,102.4,94.4,100.65,66.1461,28751055.0
2361,2009-04-16,102.42,103.17,92.23,94.42,62.0518,34495165.0
2360,2009-04-15,91.0,103.0,87.21,100.84,66.2709,33801615.0
2359,2009-04-13,90.05,94.1,90.05,92.37,60.7046,24256575.0
2358,2009-04-09,92.0,93.64,87.0,89.12,58.5687,39840680.0
2357,2009-04-08,86.0,89.94,80.28,88.71,58.2992,29217355.0
2356,2009-04-06,91.0,92.8,85.24,87.05,57.2083,27773380.0
2355,2009-04-02,84.23,89.8,84.23,87.92,57.78,20519345.0
2354,2009-04-01,84.0,84.38,80.02,83.63,54.9607,26359915.0
2353,2009-03-31,80.4,84.76,75.12,82.99,54.5401,48698815.0
2352,2009-03-30,84.42,85.5,78.13,79.4,52.1808,25336185.0
2351,2009-03-27,84.8,86.98,83.72,86.21,56.6563,28983670.0
2350,2009-03-26,82.2,85.46,80.8,84.28,55.3879,38050440.0
2349,2009-03-25,75.96,81.0,74.68,79.62,52.3254,32500610.0
2348,2009-03-24,75.19,79.9,73.03,74.39,48.8883,30446405.0
2347,2009-03-23,70.78,75.38,69.52,74.73,49.1117,24043910.0
2346,2009-03-20,71.2,72.12,65.33,68.48,45.0043,24455430.0
2345,2009-03-19,68.99,72.59,68.4,71.6,47.0547,28018705.0
2344,2009-03-18,65.6,69.4,65.6,68.14,44.7809,24488485.0
2343,2009-03-17,68.8,69.58,64.22,65.1,42.783,25643115.0
2342,2009-03-16,66.0,70.7,65.08,68.51,45.024,29074100.0
2341,2009-03-13,62.12,66.91,62.12,65.98,43.3613,21907730.0
2340,2009-03-12,58.0,61.51,56.74,60.9,40.0228,26269915.0
2339,2009-03-09,58.52,59.34,55.65,56.28,36.9866,18064455.0
2338,2009-03-06,58.4,61.72,57.32,58.99,38.7676,43328785.0
2337,2009-03-05,66.0,67.2,59.27,60.14,39.5233,25961390.0
2336,2009-03-04,68.88,68.88,63.88,64.43,42.3427,19491745.0
2335,2009-03-03,64.4,66.75,63.04,64.98,42.7041,22533445.0
2334,2009-03-02,68.6,68.6,63.86,64.62,42.4676,16340390.0
2333,2009-02-27,69.96,70.57,67.35,69.58,45.7272,15414885.0
2332,2009-02-26,72.0,73.2,68.6,69.26,45.5169,16328155.0
2331,2009-02-25,73.8,75.16,72.73,73.21,48.1128,11110095.0
2330,2009-02-24,73.6,73.99,71.0,72.73,47.7974,12938465.0
2329,2009-02-20,77.0,77.0,73.6,74.54,48.9869,10274755.0
2328,2009-02-19,79.2,80.8,77.01,77.69,51.057,10887215.0
2327,2009-02-18,78.8,80.68,77.0,78.85,51.8193,11209755.0
2326,2009-02-17,82.11,82.7,78.62,79.83,52.4634,13144880.0
2325,2009-02-16,88.0,88.0,82.2,83.76,55.0461,9084555.0
2324,2009-02-13,87.4,88.88,87.2,88.08,57.8852,8345915.0
2323,2009-02-12,85.2,87.0,85.02,86.1,56.584,12343235.0
2322,2009-02-11,82.06,86.77,81.45,86.19,56.6431,13429835.0
2321,2009-02-10,85.0,87.0,83.2,84.2,55.3353,11356660.0
2320,2009-02-09,81.92,85.0,81.28,84.49,55.5259,12410810.0
2319,2009-02-06,78.4,81.38,78.4,80.6,52.9694,8293960.0
2318,2009-02-05,79.3,79.8,76.8,78.46,51.5631,10099535.0
2317,2009-02-04,80.8,81.97,78.6,79.03,51.9376,9570105.0
2316,2009-02-03,80.6,82.94,78.4,79.1,51.9837,10959425.0
2315,2009-02-02,86.6,86.6,78.22,79.57,52.2925,10987800.0
